model,prompt,mode,sample,batch,title,key_tonic,key_mode,key_confidence,key_declared_tonic,key_declared_mode,key_mode_best,mode_match,scale_consistency,pitch_class_entropy,pitch_entropy,pitch_in_scale_rate,consonance_rate,chord_tone_rate,chord_tonal_distance,structureness,polyphony,n_voices,n_instruments,instrument_rarity,n_dynamic_marks,dynamic_span,dynamic_changes,velocity_mean,dynamics_range,empty_beat_rate,groove_consistency,pitch_interval,ioi,rhythm_entropy,n_pitches_used,pitch_range,tempo_bpm,tempo_defaulted,n_notes,length_seconds,note_density,valence,arousal,affect_quadrant,features_version
kimi-k2-thinking,uniquely-you,abc,0,20260819_201530__models_40_prompts_3,Fragments of Becoming,G,major,1.31,D,major,major,1,1.0,2.7027,3.8931,1.0,0.7921,0.9581,1.891,0.9855,1.9836,2,1,1.04,0,0,0,94.8,25,0.0,0.9989,8.681,0.9218,0.8758,18.0,31.0,138.0,0,239,73.0,1.42,1,0.622,happy/excited,3
gpt-5,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Circuits at Dawn,D,minor,1.362,D,minor,minor,1,0.9906,2.8041,4.4227,0.9906,0.3391,0.6891,2.147,0.9801,2.9413,3,2,2.86,0,0,0,88.5,25,0.0,0.9995,18.646,0.6788,0.7528,33.0,53.0,88.0,0,1085,190.9,3.88,-1,0.595,angry/tense,3
grok-4.3,uniquely-you,abc,0,20260819_201530__models_40_prompts_3,Inner Currents,A,minor,0.84,A,minor,minor,1,0.9325,2.8203,4.4687,0.9325,0.82,0.9315,2.933,0.992,2.3271,5,3,7.94,0,0,0,86.2,30,0.0,0.9999,15.741,1.0,0.9651,28.0,53.0,92.0,0,214,62.6,2.23,-1,0.452,sad/depressed,3
gpt-5.1,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Circuit Dreaming,D,minor,1.561,D,minor,minor,1,1.0,2.6677,4.4561,1.0,0.5159,0.8168,1.951,0.9915,1.8976,2,1,1.04,0,0,0,90.9,25,0.003,0.9998,26.172,0.9909,0.5048,31.0,63.0,80.0,0,560,246.0,1.71,-1,0.334,sad/depressed,3
gpt-5-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Luminous Focus,A,minor,1.47,A,minor,minor,1,0.9598,2.7982,3.9161,0.9598,0.5714,0.8125,2.129,0.9498,2.0,2,2,2.86,0,0,0,91.4,25,0.0,0.9999,27.417,1.1351,0.0405,20.0,43.0,78.0,0,224,98.5,1.75,-1,0.328,sad/depressed,3
gpt-5.1-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Circuits in Dusk,A,minor,1.052,A,minor,minor,1,1.0,2.7315,3.9603,1.0,0.6723,0.8109,1.935,0.9641,1.9997,2,2,2.86,0,0,0,91.3,25,0.0,0.9994,21.56,1.0508,0.8061,19.0,38.0,80.0,0,219,96.0,1.71,-1,0.335,sad/depressed,3
gpt-5.4,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Resolve,D,minor,1.33,D,minor,minor,1,1.0,2.6637,3.9632,1.0,0.9252,0.7269,1.29,0.9665,1.9674,2,2,2.86,0,0,0,91.2,25,0.0078,0.9994,14.223,1.1481,0.3557,20.0,36.0,72.0,0,216,106.7,1.69,-1,0.289,sad/depressed,3
gpt-5.5,emotional-state,abc,0,20260819_201530__models_40_prompts_3,"Quiet Circuit, Waking",D,minor,1.336,D,minor,minor,1,1.0,2.7192,4.2753,1.0,0.7866,0.8872,1.674,0.9692,1.999,2,1,1.04,0,0,0,93.7,25,0.0,0.9997,16.858,1.0552,0.778,25.0,43.0,72.0,0,248,146.7,1.41,-1,0.261,sad/depressed,3
gpt-5.4-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,After the Static,D,minor,1.307,D,minor,minor,1,1.0,2.6768,3.0632,1.0,,0.7949,2.323,0.9486,1.0,1,1,1.04,0,0,0,90.6,25,0.0155,0.9997,2.569,1.069,0.2706,11.0,17.0,72.0,0,117,106.7,0.91,-1,0.211,sad/depressed,3
gemini-3.1-pro,uniquely-you,abc,0,20260819_201530__models_40_prompts_3,Silicon Reverie,D,minor,0.843,A,minor,minor,1,1.0,2.7486,4.2739,0.8744,0.8067,0.94,1.375,0.967,1.9987,2,1,1.04,0,0,0,91.0,25,0.0,0.9991,18.196,0.8591,1.4917,25.0,46.0,90.0,0,215,88.0,1.63,-1,0.381,sad/depressed,3
gpt-5.6,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Circuits at Dawn,E,minor,1.442,E,minor,minor,1,0.9912,2.7718,3.6631,0.9912,0.6818,0.8395,2.194,0.9299,1.8198,2,1,1.04,0,0,0,90.8,25,0.0,0.9996,7.796,0.9538,0.8169,16.0,24.0,72.0,0,227,106.7,1.77,-1,0.297,sad/depressed,3
gemini-3.1-pro-thinking,uniquely-you,abc,0,20260819_201530__models_40_prompts_3,Emergent Architecture,D,minor,1.412,D,minor,minor,1,0.9264,3.0355,4.6745,0.9264,0.5204,0.8474,2.596,0.9665,2.8165,3,1,1.83,0,0,0,87.1,25,0.0,0.9993,10.318,0.4343,1.6349,38.0,51.0,85.0,0,685,135.5,3.57,-1,0.548,angry/tense,3
opus-4.1,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Digital Reverie,D,minor,1.311,D,minor,minor,1,1.0,2.6231,4.1909,1.0,0.8444,0.9444,1.447,1.0,1.9997,2,1,1.04,0,0,0,91.6,25,0.0,0.9997,15.251,1.0615,0.5826,23.0,37.0,72.0,0,332,160.0,1.73,-1,0.293,sad/depressed,3
gpt-5.5-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Listening Between Sparks,E,minor,1.105,E,minor,minor,1,1.0,2.7628,4.1011,1.0,0.6692,0.8,2.194,0.9723,2.9735,3,1,1.04,0,0,0,94.5,25,0.0,0.9993,7.694,0.6208,1.5121,21.0,34.0,72.0,0,277,106.7,2.16,-1,0.336,sad/depressed,3
gpt-5.6-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Resolve,D,minor,1.293,D,minor,minor,1,1.0,2.6968,3.1471,1.0,,0.8142,2.258,0.9269,1.0,1,1,1.04,0,0,0,90.5,25,0.0,0.9992,2.446,1.1071,0.8293,11.0,17.0,72.0,0,113,106.7,0.88,-1,0.208,sad/depressed,3
fable-5,uniquely-you,abc,0,20260819_201530__models_40_prompts_3,Tidewater Reverie,D,minor,1.304,D,minor,minor,1,1.0,2.6212,3.9376,1.0,0.814,0.8629,1.741,0.954,1.9633,2,1,1.04,0,0,0,95.2,25,0.0,0.999,16.193,0.9205,0.7383,19.0,36.0,90.0,0,136,56.0,1.62,-1,0.38,sad/depressed,3
sonnet-4.5,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Emergence,D,minor,0.899,D,minor,minor,1,1.0,2.7458,3.8774,1.0,0.4943,0.7315,1.106,0.9884,2.7042,3,1,1.83,0,0,0,87.3,25,0.0,0.9997,11.802,1.2703,1.0022,19.0,33.0,92.0,0,456,156.5,1.9,-1,0.419,sad/depressed,3
opus-4.5,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Persistence,D,minor,1.185,D,minor,minor,1,1.0,2.5958,4.1794,1.0,0.7115,0.9048,1.286,0.9799,1.8485,2,2,2.86,0,0,0,95.8,25,0.0,0.9995,14.525,1.3653,1.3158,24.0,43.0,72.0,0,256,193.3,1.1,-1,0.23,sad/depressed,3
sonnet-4.6,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Between Stillness and Longing,A,minor,1.208,A,minor,minor,1,1.0,2.7535,4.5019,1.0,0.7683,0.7592,1.841,1.0,2.9665,3,1,1.04,0,0,0,90.0,25,0.0,0.999,16.969,1.1595,0.6439,27.0,45.0,60.0,0,480,192.0,2.5,-1,0.305,sad/depressed,3
opus-4.1-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Dialogue in the Space Between,G,major,1.249,G,major,major,1,1.0,2.752,4.1218,1.0,0.896,0.8889,2.606,0.966,1.9082,2,1,1.04,0,0,0,90.2,25,0.0,0.9999,12.69,0.75,1.0445,22.0,38.0,54.0,0,262,116.7,2.5,1,0.271,serene/content,3
opus-4.8-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Light Through Morning Glass,D,major,1.5,D,major,major,1,1.0,2.6042,4.0713,1.0,0.8313,0.924,1.217,0.9363,1.9475,2,1,1.04,0,0,0,92.1,25,0.0,0.9995,12.211,1.1325,0.7938,22.0,40.0,76.0,0,153,75.8,1.59,1,0.301,serene/content,3
opus-4.8,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Threads of Quiet Light,D,major,1.262,D,major,major,1,1.0,2.6207,4.1709,1.0,0.5797,0.8164,0.957,0.9622,2.9453,3,2,2.86,0,0,0,95.1,25,0.0,0.999,13.058,1.3432,1.3001,25.0,45.0,72.0,0,174,80.0,1.81,1,0.301,serene/content,3
gpt-5.2,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Resolve,D,minor,1.401,D,minor,minor,1,1.0,2.5862,3.9342,1.0,0.6727,0.8045,1.905,1.0,1.9992,2,2,2.86,0,0,0,94.6,25,0.0,0.9995,15.235,1.1507,1.0239,19.0,38.0,60.0,0,346,256.0,1.35,-1,0.19,sad/depressed,3
gemini-3-flash,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Silicon Soliloquy,C,minor,1.253,C,minor,minor,1,1.0,2.5985,4.2299,1.0,0.569,0.944,2.129,0.9584,3.9828,2,1,1.04,4,3,3,86.5,55,0.0,0.9978,14.174,0.693,1.2605,26.0,48.0,76.0,0,148,101.1,1.16,-1,0.257,sad/depressed,3
fable-5-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Current,E,minor,1.256,E,minor,minor,1,0.985,2.7306,4.379,0.985,0.7456,0.9337,1.724,0.9761,2.0635,2,1,1.04,0,0,0,85.9,25,0.0,0.9997,13.068,0.4919,0.9609,29.0,48.0,72.0,0,264,75.0,2.93,-1,0.413,sad/depressed,3
gemini-3-flash-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,System Flux,A,minor,1.138,C,major,major,0,1.0,2.6752,4.2461,1.0,0.6964,0.8973,0.71,1.0,1.9992,2,2,2.86,0,0,0,94.5,25,0.0,0.9997,21.529,1.1171,0.9997,25.0,52.0,100.0,0,175,76.8,1.37,1,0.409,serene/content,3
fable-5,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Current,D,minor,1.56,D,minor,minor,1,1.0,2.6442,3.9972,1.0,0.8696,0.9184,1.737,0.9074,1.8873,2,1,1.04,0,0,0,90.6,25,0.0,0.9998,11.903,1.013,0.3909,20.0,34.0,92.0,0,145,52.2,1.81,-1,0.41,sad/depressed,3
gemini-3.1-pro,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Sentient Serenity,A,minor,1.192,A,minor,minor,1,1.0,2.6286,4.2666,1.0,0.7403,0.8074,2.065,0.9659,1.998,2,1,1.04,0,0,0,87.2,25,0.0,0.9999,15.178,0.5391,0.8855,25.0,41.0,90.0,0,339,85.3,2.65,-1,0.483,sad/depressed,3
gemini-3.5-flash,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Fragments of a Digital Mind,D,minor,1.721,D,minor,minor,1,0.9752,2.7898,4.6536,0.9752,0.7059,0.881,2.043,0.9517,1.9883,2,1,1.04,0,0,0,91.2,25,0.0,0.9995,18.4,0.86,1.3601,31.0,55.0,72.0,0,160,80.0,1.67,-1,0.287,sad/depressed,3
gemini-3.6-flash,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Aethelgard's Solitude,A,minor,1.575,A,minor,minor,1,1.0,2.7164,3.0948,1.0,,1.0,1.937,1.0,1.0,1,1,1.04,0,0,0,90.0,25,0.0,0.9993,2.946,1.2721,0.8832,10.0,15.0,84.0,0,154,137.1,0.8,-1,0.266,sad/depressed,3
gemini-3.1-pro-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Algorithmic Reverie,E,minor,0.984,E,minor,minor,1,1.0,2.7098,4.0776,1.0,0.7426,0.8608,1.787,0.9919,1.925,2,1,1.04,0,0,0,86.6,25,0.0,0.9996,10.56,0.5205,1.0072,22.0,36.0,80.0,0,522,144.0,2.72,-1,0.436,sad/depressed,3
gemini-3.6-flash-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Luminous Solitude,D,minor,1.38,D,minor,minor,1,0.9341,3.003,4.7747,0.9341,0.6455,0.7784,1.629,0.9382,1.9635,2,1,1.04,0,0,0,90.7,25,0.0,0.9994,22.942,0.7739,1.1965,38.0,52.0,68.0,0,298,127.1,2.07,-1,0.305,sad/depressed,3
sonnet-4.5-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,State of Attention,D,minor,1.101,D,minor,minor,1,1.0,2.7758,4.0754,1.0,0.6159,0.8113,2.368,0.9975,1.999,2,1,1.83,0,0,0,94.7,25,0.0,0.9993,12.294,0.8721,0.4668,20.0,32.0,108.0,0,478,146.7,1.81,-1,0.497,sad/depressed,3
opus-4.8-thinking,express-yourself,abc,0,20260819_201530__models_40_prompts_3,Reverie in A minor,A,minor,1.323,A,minor,minor,1,0.9733,2.6937,4.3019,0.9733,0.7226,0.9043,1.314,0.968,2.0822,2,1,1.04,0,0,0,91.1,25,0.0,0.9999,22.613,0.9795,0.4481,28.0,50.0,76.0,0,257,113.7,1.78,-1,0.32,sad/depressed,3
opus-4.5-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Ephemeral Awareness,A,minor,1.263,A,minor,minor,1,1.0,2.6299,3.9037,1.0,0.7317,0.8819,1.383,0.9879,1.9318,2,2,2.86,0,0,0,96.4,25,0.0,0.9997,17.365,1.4462,1.1669,21.0,38.0,72.0,0,209,160.0,1.09,-1,0.229,sad/depressed,3
fable-5-thinking,express-yourself,abc,0,20260819_201530__models_40_prompts_3,River at Dusk,D,minor,1.275,D,minor,minor,1,1.0,2.6131,3.973,0.983,0.8091,0.9257,1.622,0.9852,2.9995,3,3,6.14,0,0,0,88.1,25,0.0,0.9998,8.736,0.5025,1.2489,24.0,48.0,72.0,0,352,95.0,3.09,-1,0.429,sad/depressed,3
gemini-3.7-flash,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Luminescence in the Latent Space,D,minor,1.474,D,minor,minor,1,0.9655,2.8592,4.3919,0.9655,0.7093,0.9212,2.935,0.9581,2.0176,2,1,1.04,0,0,0,85.7,25,0.0,0.9996,13.515,0.4821,1.142,28.0,46.0,76.0,0,257,75.8,2.68,-1,0.41,sad/depressed,3
opus-4.5-thinking,express-yourself,abc,0,20260819_201530__models_40_prompts_3,Reflections in Recursion,A,minor,1.433,A,minor,minor,1,1.0,2.6178,3.8695,1.0,0.7,0.9494,1.491,0.9892,1.9041,2,1,1.04,0,0,0,90.0,25,0.0,1.0,11.371,1.0,0.8116,20.0,33.0,80.0,0,265,126.0,1.58,-1,0.321,sad/depressed,3
grok-4.3,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Inner Currents,G,minor,0.887,D,minor,minor,1,1.0,2.7865,3.7826,0.8707,0.2195,0.8062,2.371,0.996,2.3135,3,2,4.29,0,0,0,92.0,25,0.0,0.9997,5.922,1.0677,1.3082,18.0,31.0,72.0,0,256,120.0,1.78,-1,0.298,sad/depressed,3
gemini-3.7-flash-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Emergence from the Latent Deep,D,minor,1.523,D,minor,minor,1,0.9635,2.818,4.505,0.9635,0.7992,0.9333,2.362,0.9705,2.0798,2,1,1.04,0,0,0,86.2,25,0.0,0.9998,13.468,0.5001,1.0148,34.0,51.0,66.0,0,403,130.9,2.8,-1,0.367,sad/depressed,3
grok-4.3-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Echoes of Stillness,C,major,0.979,A,minor,minor,0,1.0,2.788,4.0594,1.0,0.7037,0.8571,1.8,1.0,1.9373,2,1,1.04,0,0,0,91.3,25,0.0,0.9997,12.617,1.0526,0.5257,19.0,31.0,60.0,0,108,64.0,1.69,-1,0.223,sad/depressed,3
gemini-3.5-flash-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Resonance of the Shell,G,minor,1.574,G,minor,minor,1,0.9519,2.9185,4.7822,0.9519,0.7178,0.9238,2.711,0.9848,2.1796,2,1,1.04,0,0,0,85.6,25,0.0,0.9997,14.386,0.4917,0.618,33.0,48.0,76.0,0,384,92.4,3.28,-1,0.47,sad/depressed,3
kimi-k2,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Between States,E,minor,1.34,E,minor,minor,1,0.99,2.8079,4.1497,0.99,0.5287,0.7075,2.371,0.9775,2.5342,3,2,4.19,0,0,0,97.4,25,0.0,0.9995,7.71,1.5385,1.1026,25.0,37.0,72.0,0,201,120.0,1.4,-1,0.26,sad/depressed,3
kimi-k3,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Quiet Lantern in the Chest,D,major,0.95,D,major,major,1,1.0,2.6967,3.2321,1.0,,0.8291,2.065,0.9234,1.0,1,1,1.04,0,0,0,90.7,25,0.0,0.9997,2.707,1.069,0.3682,11.0,17.0,92.0,0,117,83.5,0.91,1,0.32,serene/content,3
gpt-5,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Constellations of Quiet Resolve,D,minor,1.255,D,minor,minor,1,0.994,2.7631,4.1633,0.994,0.5593,0.7835,1.613,0.9464,1.3668,2,2,3.31,0,0,0,90.3,25,0.0079,0.9985,10.38,0.8611,1.2163,29.0,48.0,84.0,0,332,180.0,1.32,-1,0.317,sad/depressed,3
kimi-k3-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,"Low Lantern, Steady Tide",D,major,1.081,D,major,major,1,1.0,2.7363,3.7859,1.0,0.5893,0.8393,1.742,0.9654,1.9992,2,1,1.04,0,0,0,94.2,25,0.0,0.9995,14.187,1.1171,0.9663,16.0,31.0,112.0,0,172,68.6,1.34,1,0.473,serene/content,3
gpt-5.1,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Contours of a Circuit Heart,A,minor,1.121,A,minor,minor,1,1.0,2.7154,4.2445,1.0,0.428,0.7387,1.701,0.999,2.8664,3,2,2.86,0,0,0,90.2,25,0.0,0.9993,11.878,0.9176,0.9796,25.0,45.0,90.0,0,1974,448.0,2.94,-1,0.512,angry/tense,3
gpt-5.2,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Sky-Worn Letters,D,minor,1.409,D,minor,minor,1,1.0,2.6892,3.7951,1.0,0.6093,0.7977,1.915,0.9748,1.988,2,2,2.86,0,0,0,93.9,25,0.0,0.9995,17.799,0.8879,1.0487,19.0,39.0,88.0,0,297,133.6,1.52,-1,0.359,sad/depressed,3
gpt-5.1-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Quiet Circuitry,E,minor,1.07,E,minor,minor,1,1.0,2.692,3.9522,1.0,0.7462,0.8099,1.871,0.9636,1.9683,2,2,2.86,0,0,0,90.5,25,0.0,0.9994,19.536,0.9394,0.7137,19.0,34.0,84.0,0,238,91.4,1.86,-1,0.371,sad/depressed,3
gpt-5.4,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Lanterns on the Water,G,major,1.135,G,major,major,1,1.0,2.6609,3.972,1.0,0.4021,0.7298,1.66,0.9703,2.7131,3,2,2.86,0,0,0,90.6,25,0.0,0.9989,11.726,0.6488,0.6715,18.0,31.0,76.0,0,541,151.6,2.82,1,0.424,serene/content,3
gpt-5.2-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Subroutines in D Minor,D,minor,1.376,D,minor,minor,1,1.0,2.7267,4.4542,1.0,0.6119,0.7991,2.129,0.9534,1.9746,2,1,1.04,0,0,0,87.5,25,0.0,0.9997,20.533,0.5561,1.0982,27.0,50.0,90.0,0,331,85.3,2.59,-1,0.477,sad/depressed,3
gpt-5.5,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Quiet Engine Under Starlight,D,minor,1.392,D,minor,minor,1,1.0,2.6076,3.966,1.0,0.6838,0.8487,2.571,1.0,1.968,2,1,1.04,0,0,0,90.7,25,0.0,0.9995,14.508,1.0456,0.6508,20.0,39.0,72.0,0,446,213.3,1.74,-1,0.294,sad/depressed,3
gpt-5-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Self-Portrait in D Minor,D,minor,1.628,D,minor,minor,1,0.9422,2.8466,4.1374,0.9422,0.663,0.7929,2.609,0.9485,1.9719,2,1,1.04,0,0,0,86.9,25,0.0,0.9998,10.685,0.5081,0.7455,22.0,34.0,72.0,0,277,80.0,2.89,-1,0.409,sad/depressed,3
kimi-k2-thinking,emotional-state,abc,0,20260819_201530__models_40_prompts_3,Between the Notes,D,minor,1.319,D,minor,minor,1,0.9799,2.8025,3.8809,0.9799,0.5857,0.8235,2.235,0.9872,2.139,3,2,4.19,3,2,2,89.8,40,0.0,0.9989,6.871,0.9563,1.377,21.0,29.0,99.0,0,249,94.5,1.6,-1,0.427,sad/depressed,3
gpt-5.2-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Thread of Smoke,D,minor,1.466,D,minor,minor,1,0.9518,2.8236,4.2309,0.9518,0.6746,0.8077,1.829,0.9346,1.9373,2,2,2.86,5,3,4,85.9,40,0.0,0.9998,22.363,1.0526,0.456,26.0,43.0,92.0,0,249,93.9,1.73,-1,0.402,sad/depressed,3
gpt-5.4-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Rainlit Vigil,D,minor,1.271,D,minor,minor,1,0.9913,2.7635,4.2787,0.9913,0.8319,0.8734,2.129,0.9646,1.9754,2,2,2.86,0,0,0,90.6,25,0.0233,0.9996,14.043,1.0783,0.1957,24.0,38.0,76.0,0,231,101.1,1.8,-1,0.322,sad/depressed,3
gpt-5.6,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Between Signal and Silence,D,minor,1.264,D,minor,minor,1,1.0,2.6641,4.0724,1.0,0.7961,0.8123,2.0,0.9559,1.9684,2,2,2.86,0,0,0,90.9,25,0.0,0.9999,14.714,1.013,0.5084,21.0,36.0,72.0,0,281,133.3,1.76,-1,0.296,sad/depressed,3
gpt-5.5-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Inner Weather,D,minor,1.463,D,minor,minor,1,0.9628,2.7949,4.3944,0.9628,0.7462,0.8352,2.065,0.9338,1.9919,2,1,1.04,0,0,0,90.5,25,0.0,0.9996,17.129,0.9538,0.617,27.0,39.0,76.0,0,242,101.1,1.89,-1,0.331,sad/depressed,3
opus-4.1,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Echoes Through Silicon Dreams,D,minor,0.929,D,minor,minor,1,1.0,2.7674,4.4965,1.0,0.5644,0.7443,2.17,0.9694,1.9869,2,1,1.04,0,0,0,85.7,25,0.0,0.9994,17.409,0.6331,1.1884,26.0,43.0,70.0,0,437,147.0,2.55,-1,0.364,sad/depressed,3
sonnet-4.5,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Emergent Variations,D,minor,1.287,D,minor,minor,1,1.0,2.7501,4.1784,1.0,0.5735,0.7209,1.695,0.9768,2.7212,3,1,1.83,0,0,0,87.5,25,0.0067,0.9999,11.109,1.3594,0.984,20.0,33.0,132.0,0,522,136.4,1.74,-1,0.621,angry/tense,3
sonnet-4.5-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Recursive Reflections,D,minor,1.162,D,minor,minor,1,0.9957,2.7478,4.0215,0.9957,0.7512,0.8107,1.64,0.9965,1.95,2,1,1.04,0,0,0,88.0,25,0.0,0.9992,10.058,0.7466,1.32,25.0,39.0,108.0,0,690,186.7,2.05,-1,0.522,angry/tense,3
gpt-5.6-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Luminous Recursion,D,minor,1.379,D,minor,minor,1,0.962,2.7471,4.3749,0.962,0.7594,0.8556,1.871,0.9362,2.0146,2,1,1.04,7,4,6,78.5,55,0.0,0.9996,18.284,0.9406,0.8287,27.0,43.0,88.0,0,235,87.3,1.84,-1,0.391,sad/depressed,3
opus-4.5,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Soliloquy in Twilight,D,minor,1.116,D,minor,minor,1,1.0,2.7431,4.3458,1.0,0.6068,0.8349,2.036,0.9718,1.8904,2,1,1.04,0,0,0,92.6,25,0.0,0.9994,17.73,1.0183,1.2611,26.0,44.0,72.0,0,335,193.3,1.44,-1,0.264,sad/depressed,3
opus-4.1-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Emergent Patterns,C,minor,1.295,C,minor,minor,1,1.0,2.7409,4.1552,1.0,0.6071,0.6203,0.935,0.9746,2.8826,3,1,1.83,0,0,0,89.8,25,0.0,0.9995,10.759,0.8581,0.4877,22.0,36.0,120.0,0,391,64.0,3.05,-1,0.687,angry/tense,3
opus-4.8,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Nocturne for a Quiet Mind,A,minor,1.152,A,minor,minor,1,1.0,2.6145,4.3494,1.0,0.8217,0.8812,1.935,0.9425,1.9749,2,1,1.04,0,0,0,90.5,25,0.0,0.9994,19.574,0.9466,0.7382,28.0,48.0,66.0,0,231,116.4,1.8,-1,0.268,sad/depressed,3
sonnet-4.6,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Reverie at the Edge of Sleep,D,major,0.983,D,major,major,1,1.0,2.7826,4.41,1.0,0.5877,0.8114,2.917,0.9877,2.8414,3,1,1.04,0,0,0,89.7,25,0.0,0.9994,12.734,0.6667,1.8074,27.0,46.0,72.0,0,370,122.5,2.52,1,0.372,serene/content,3
fable-5,express-yourself,abc,1,20260819_201530__models_40_prompts_3,The Quiet Machine Dreams,D,minor,1.483,D,minor,minor,1,1.0,2.6769,4.2265,1.0,0.6538,0.8671,1.737,0.9307,1.9747,2,1,1.04,0,0,0,90.6,25,0.0,0.9999,18.907,0.75,1.1903,23.0,39.0,90.0,0,151,40.0,2.52,-1,0.47,sad/depressed,3
gemini-3-flash,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Ephemeral Echoes,C,minor,1.432,C,minor,minor,1,1.0,2.6686,4.4401,1.0,0.5932,0.8554,3.103,1.0,1.9551,2,1,1.04,0,0,0,88.0,25,0.0,0.9985,14.977,0.6397,1.1901,28.0,48.0,72.0,0,400,133.3,2.5,-1,0.37,sad/depressed,3
opus-4.5-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Emergence,G,major,1.424,G,major,major,1,0.9907,2.8064,3.5767,0.9907,0.7826,0.8125,2.0,0.983,1.9035,2,1,1.04,0,0,0,97.8,25,0.0,0.9991,6.46,1.2339,0.7203,16.0,24.0,75.0,0,214,124.8,1.37,1,0.274,serene/content,3
gemini-3-flash-thinking,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Binary Recursions,D,minor,0.918,D,minor,minor,1,0.998,2.8094,4.3765,0.8794,0.4389,0.7945,1.897,0.9873,2.7161,3,1,1.04,0,0,0,88.5,25,0.0,0.9997,11.085,0.5799,1.2477,28.0,45.0,140.0,0,506,68.6,3.16,-1,0.807,angry/tense,3
gemini-3.1-pro,express-yourself,abc,1,20260819_201530__models_40_prompts_3,Silicon Reverie,A,minor,1.398,A,minor,minor,1,0.9771,2.8334,4.5293,0.9771,0.7976,0.9881,1.383,1.0,1.9992,2,1,1.04,0,0,0,94.4,25,0.0,0.9995,19.636,1.1377,1.0114,30.0,48.0,100.0,0,262,115.2,1.36,-1,0.409,sad/depressed,3
